timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 23:54:17.935, 14803 MiB, 100 %
2026/09/02 23:54:47.936, 14803 MiB, 100 %
2026/09/02 23:55:17.936, 14803 MiB, 79 %
2026/09/02 23:55:47.937, 14803 MiB, 100 %
2026/09/02 23:56:17.937, 14803 MiB, 76 %
2026/09/02 23:56:47.938, 14803 MiB, 100 %
2026/09/02 23:57:17.940, 14803 MiB, 100 %
2026/09/02 23:57:47.941, 14803 MiB, 100 %
2026/09/02 23:58:17.942, 14803 MiB, 100 %
2026/09/02 23:58:47.942, 14803 MiB, 84 %
2026/09/02 23:59:17.943, 14803 MiB, 100 %
2026/09/02 23:59:47.943, 14803 MiB, 100 %
2026/09/03 00:00:17.944, 14803 MiB, 100 %
2026/09/03 00:00:47.944, 14803 MiB, 100 %
2026/09/03 00:01:17.945, 14803 MiB, 97 %
2026/09/03 00:01:47.946, 14803 MiB, 69 %
2026/09/03 00:02:17.947, 14803 MiB, 73 %
2026/09/03 00:02:47.947, 14803 MiB, 88 %
2026/09/03 00:03:17.948, 14803 MiB, 100 %
2026/09/03 00:03:47.949, 14803 MiB, 100 %
2026/09/03 00:04:17.950, 14803 MiB, 95 %
2026/09/03 00:04:47.950, 14803 MiB, 100 %
2026/09/03 00:05:17.951, 14803 MiB, 100 %
2026/09/03 00:05:47.952, 14803 MiB, 100 %
2026/09/03 00:06:17.952, 14803 MiB, 100 %
2026/09/03 00:06:47.953, 14803 MiB, 70 %
2026/09/03 00:07:17.954, 14803 MiB, 62 %
2026/09/03 00:07:47.955, 14803 MiB, 71 %
2026/09/03 00:08:17.956, 14803 MiB, 80 %
2026/09/03 00:08:47.957, 14803 MiB, 100 %
2026/09/03 00:09:17.957, 14803 MiB, 100 %
2026/09/03 00:09:47.958, 14803 MiB, 88 %
2026/09/03 00:10:17.959, 14803 MiB, 61 %
2026/09/03 00:10:47.960, 14803 MiB, 100 %
2026/09/03 00:11:17.961, 14803 MiB, 100 %
2026/09/03 00:11:47.961, 14803 MiB, 87 %
2026/09/03 00:12:17.962, 14803 MiB, 77 %
2026/09/03 00:12:47.963, 14803 MiB, 90 %
2026/09/03 00:13:17.964, 14803 MiB, 86 %
2026/09/03 00:13:47.964, 14803 MiB, 100 %
2026/09/03 00:14:17.965, 14803 MiB, 100 %
2026/09/03 00:14:47.966, 14803 MiB, 100 %
2026/09/03 00:15:17.967, 14803 MiB, 100 %
2026/09/03 00:15:47.968, 14803 MiB, 100 %
2026/09/03 00:16:17.969, 14803 MiB, 100 %
2026/09/03 00:16:47.970, 14803 MiB, 100 %
2026/09/03 00:17:17.970, 14803 MiB, 97 %
2026/09/03 00:17:47.971, 14803 MiB, 71 %
2026/09/03 00:18:17.972, 14803 MiB, 100 %
2026/09/03 00:18:47.973, 14803 MiB, 100 %
2026/09/03 00:19:17.974, 14803 MiB, 100 %
2026/09/03 00:19:47.975, 14803 MiB, 100 %
2026/09/03 00:20:17.976, 14803 MiB, 100 %
2026/09/03 00:20:47.977, 14803 MiB, 100 %
2026/09/03 00:21:17.978, 14803 MiB, 100 %
2026/09/03 00:21:47.978, 14803 MiB, 85 %
2026/09/03 00:22:17.979, 14803 MiB, 89 %
2026/09/03 00:22:47.980, 14803 MiB, 75 %
2026/09/03 00:23:17.981, 14803 MiB, 69 %
2026/09/03 00:23:47.982, 14803 MiB, 62 %
2026/09/03 00:24:17.982, 14803 MiB, 78 %
2026/09/03 00:24:47.983, 14803 MiB, 100 %
2026/09/03 00:25:17.984, 14803 MiB, 73 %
2026/09/03 00:25:47.985, 14803 MiB, 70 %
2026/09/03 00:26:17.985, 14803 MiB, 71 %
2026/09/03 00:26:47.986, 14803 MiB, 100 %
2026/09/03 00:27:17.986, 14803 MiB, 100 %
2026/09/03 00:27:47.987, 14803 MiB, 100 %
2026/09/03 00:28:17.988, 14803 MiB, 100 %
2026/09/03 00:28:47.989, 14803 MiB, 100 %
2026/09/03 00:29:17.989, 14803 MiB, 100 %
