timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/29 18:29:14.858, 14661 MiB, 100 %
2026/08/29 18:29:16.858, 14661 MiB, 100 %
2026/08/29 18:29:18.858, 14661 MiB, 98 %
2026/08/29 18:29:20.858, 14661 MiB, 100 %
2026/08/29 18:29:22.858, 14661 MiB, 96 %
2026/08/29 18:29:24.859, 14661 MiB, 98 %
2026/08/29 18:29:26.859, 14661 MiB, 100 %
2026/08/29 18:29:28.859, 14661 MiB, 62 %
2026/08/29 18:29:30.859, 14661 MiB, 100 %
2026/08/29 18:29:32.859, 14661 MiB, 100 %
2026/08/29 18:29:34.859, 14661 MiB, 53 %
2026/08/29 18:29:36.860, 14661 MiB, 100 %
2026/08/29 18:29:38.860, 14661 MiB, 100 %
2026/08/29 18:29:40.860, 14661 MiB, 80 %
2026/08/29 18:29:42.860, 14661 MiB, 100 %
2026/08/29 18:29:44.860, 14661 MiB, 100 %
2026/08/29 18:29:46.860, 14661 MiB, 100 %
2026/08/29 18:29:48.860, 14661 MiB, 100 %
2026/08/29 18:29:50.861, 14661 MiB, 98 %
2026/08/29 18:29:52.861, 14661 MiB, 100 %
2026/08/29 18:29:54.861, 14661 MiB, 100 %
2026/08/29 18:29:56.861, 14661 MiB, 98 %
2026/08/29 18:29:58.861, 14661 MiB, 100 %
2026/08/29 18:30:00.862, 14661 MiB, 91 %
2026/08/29 18:30:02.862, 14661 MiB, 98 %
2026/08/29 18:30:04.862, 14661 MiB, 100 %
2026/08/29 18:30:06.862, 14661 MiB, 61 %
2026/08/29 18:30:08.862, 14661 MiB, 100 %
2026/08/29 18:30:10.862, 14661 MiB, 100 %
2026/08/29 18:30:12.862, 14661 MiB, 50 %
2026/08/29 18:30:14.863, 14661 MiB, 100 %
2026/08/29 18:30:16.863, 14661 MiB, 100 %
2026/08/29 18:30:18.863, 14661 MiB, 64 %
2026/08/29 18:30:20.863, 14661 MiB, 100 %
2026/08/29 18:30:22.863, 14661 MiB, 100 %
2026/08/29 18:30:24.864, 14661 MiB, 90 %
2026/08/29 18:30:26.864, 14661 MiB, 100 %
2026/08/29 18:30:28.864, 14661 MiB, 100 %
2026/08/29 18:30:30.864, 14661 MiB, 100 %
2026/08/29 18:30:32.864, 14661 MiB, 100 %
2026/08/29 18:30:34.865, 14661 MiB, 98 %
2026/08/29 18:30:36.865, 14661 MiB, 100 %
2026/08/29 18:30:38.865, 14661 MiB, 100 %
2026/08/29 18:30:40.865, 14661 MiB, 98 %
2026/08/29 18:30:42.865, 14661 MiB, 100 %
2026/08/29 18:30:44.865, 14661 MiB, 94 %
2026/08/29 18:30:46.866, 14661 MiB, 98 %
2026/08/29 18:30:48.866, 14661 MiB, 100 %
2026/08/29 18:30:50.866, 14661 MiB, 68 %
2026/08/29 18:30:52.866, 14661 MiB, 100 %
2026/08/29 18:30:54.866, 14661 MiB, 100 %
2026/08/29 18:30:56.866, 14661 MiB, 53 %
2026/08/29 18:30:58.866, 14661 MiB, 100 %
2026/08/29 18:31:00.867, 14661 MiB, 100 %
2026/08/29 18:31:02.867, 14661 MiB, 73 %
2026/08/29 18:31:04.867, 14661 MiB, 100 %
2026/08/29 18:31:06.867, 14661 MiB, 100 %
2026/08/29 18:31:08.867, 14661 MiB, 100 %
2026/08/29 18:31:10.867, 14661 MiB, 100 %
2026/08/29 18:31:12.867, 14661 MiB, 98 %
2026/08/29 18:31:14.868, 14661 MiB, 100 %
2026/08/29 18:31:16.868, 14661 MiB, 100 %
2026/08/29 18:31:18.868, 14661 MiB, 98 %
2026/08/29 18:31:20.868, 14661 MiB, 100 %
2026/08/29 18:31:22.868, 14661 MiB, 92 %
2026/08/29 18:31:24.868, 14661 MiB, 98 %
2026/08/29 18:31:26.868, 14661 MiB, 100 %
2026/08/29 18:31:28.869, 14661 MiB, 68 %
2026/08/29 18:31:30.869, 14661 MiB, 100 %
2026/08/29 18:31:32.869, 14661 MiB, 100 %
2026/08/29 18:31:34.869, 14661 MiB, 51 %
2026/08/29 18:31:36.869, 14661 MiB, 100 %
2026/08/29 18:31:38.869, 14661 MiB, 100 %
2026/08/29 18:31:40.870, 14661 MiB, 55 %
2026/08/29 18:31:42.870, 14661 MiB, 100 %
2026/08/29 18:31:44.870, 14661 MiB, 100 %
2026/08/29 18:31:46.870, 14661 MiB, 86 %
2026/08/29 18:31:48.870, 14661 MiB, 100 %
2026/08/29 18:31:50.870, 14661 MiB, 100 %
2026/08/29 18:31:52.870, 14661 MiB, 100 %
2026/08/29 18:31:54.871, 14661 MiB, 100 %
2026/08/29 18:31:56.871, 14661 MiB, 98 %
2026/08/29 18:31:58.871, 14661 MiB, 100 %
2026/08/29 18:32:00.871, 14661 MiB, 100 %
2026/08/29 18:32:02.871, 14661 MiB, 99 %
2026/08/29 18:32:04.871, 14661 MiB, 100 %
2026/08/29 18:32:06.872, 14661 MiB, 84 %
2026/08/29 18:32:08.872, 14661 MiB, 98 %
2026/08/29 18:32:10.872, 14661 MiB, 100 %
2026/08/29 18:32:12.872, 14661 MiB, 61 %
2026/08/29 18:32:14.872, 14661 MiB, 100 %
2026/08/29 18:32:16.872, 14661 MiB, 100 %
2026/08/29 18:32:18.873, 14661 MiB, 56 %
2026/08/29 18:32:20.873, 14661 MiB, 100 %
2026/08/29 18:32:22.873, 14661 MiB, 100 %
2026/08/29 18:32:24.873, 14661 MiB, 83 %
2026/08/29 18:32:26.873, 14661 MiB, 100 %
2026/08/29 18:32:28.874, 14661 MiB, 100 %
2026/08/29 18:32:30.874, 14661 MiB, 99 %
2026/08/29 18:32:32.874, 14661 MiB, 100 %
2026/08/29 18:32:34.874, 14661 MiB, 100 %
2026/08/29 18:32:36.874, 14661 MiB, 100 %
2026/08/29 18:32:38.874, 14661 MiB, 100 %
2026/08/29 18:32:40.875, 14661 MiB, 98 %
2026/08/29 18:32:42.875, 14661 MiB, 100 %
2026/08/29 18:32:44.875, 14661 MiB, 100 %
2026/08/29 18:32:46.875, 14661 MiB, 98 %
2026/08/29 18:32:48.875, 14661 MiB, 100 %
2026/08/29 18:32:50.876, 14661 MiB, 99 %
2026/08/29 18:32:52.876, 14661 MiB, 99 %
2026/08/29 18:32:54.876, 14661 MiB, 100 %
2026/08/29 18:32:56.876, 14661 MiB, 74 %
2026/08/29 18:32:58.877, 14661 MiB, 100 %
2026/08/29 18:33:00.877, 14661 MiB, 100 %
2026/08/29 18:33:02.877, 14661 MiB, 51 %
2026/08/29 18:33:04.877, 14661 MiB, 100 %
2026/08/29 18:33:06.877, 14661 MiB, 100 %
2026/08/29 18:33:08.877, 14661 MiB, 53 %
2026/08/29 18:33:10.877, 14661 MiB, 100 %
2026/08/29 18:33:12.878, 14661 MiB, 100 %
2026/08/29 18:33:14.878, 14661 MiB, 80 %
2026/08/29 18:33:16.878, 14661 MiB, 100 %
2026/08/29 18:33:18.878, 14661 MiB, 100 %
2026/08/29 18:33:20.878, 14661 MiB, 100 %
2026/08/29 18:33:22.878, 14661 MiB, 100 %
2026/08/29 18:33:24.879, 14661 MiB, 99 %
2026/08/29 18:33:26.879, 14661 MiB, 100 %
2026/08/29 18:33:28.879, 14661 MiB, 100 %
2026/08/29 18:33:30.879, 14661 MiB, 100 %
2026/08/29 18:33:32.880, 14661 MiB, 100 %
2026/08/29 18:33:34.880, 14661 MiB, 59 %
2026/08/29 18:33:36.880, 14661 MiB, 100 %
2026/08/29 18:33:38.880, 14661 MiB, 100 %
2026/08/29 18:33:40.880, 14661 MiB, 86 %
2026/08/29 18:33:42.881, 14661 MiB, 100 %
2026/08/29 18:33:44.881, 14661 MiB, 100 %
2026/08/29 18:33:46.881, 14661 MiB, 100 %
2026/08/29 18:33:48.881, 14661 MiB, 100 %
2026/08/29 18:33:50.881, 14661 MiB, 98 %
2026/08/29 18:33:52.882, 14661 MiB, 100 %
2026/08/29 18:33:54.882, 14661 MiB, 100 %
2026/08/29 18:33:56.882, 14661 MiB, 98 %
2026/08/29 18:33:58.882, 14661 MiB, 100 %
2026/08/29 18:34:00.882, 14661 MiB, 100 %
2026/08/29 18:34:02.883, 14661 MiB, 99 %
2026/08/29 18:34:04.883, 14661 MiB, 100 %
2026/08/29 18:34:06.883, 14661 MiB, 86 %
2026/08/29 18:34:08.883, 14661 MiB, 98 %
2026/08/29 18:34:10.883, 14661 MiB, 100 %
2026/08/29 18:34:12.884, 14661 MiB, 70 %
2026/08/29 18:34:14.884, 14661 MiB, 100 %
2026/08/29 18:34:16.884, 14661 MiB, 100 %
2026/08/29 18:34:18.884, 14661 MiB, 100 %
2026/08/29 18:34:20.884, 14661 MiB, 98 %
2026/08/29 18:34:22.885, 14661 MiB, 100 %
2026/08/29 18:34:24.885, 14661 MiB, 100 %
