timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 08:22:45.932, 14705 MiB, 98 %
2026/09/02 08:23:15.933, 14705 MiB, 99 %
2026/09/02 08:23:45.934, 14705 MiB, 99 %
2026/09/02 08:24:15.934, 14705 MiB, 98 %
2026/09/02 08:24:45.935, 14705 MiB, 98 %
2026/09/02 08:25:15.936, 14705 MiB, 100 %
2026/09/02 08:25:45.937, 14705 MiB, 100 %
2026/09/02 08:26:15.938, 14705 MiB, 88 %
2026/09/02 08:26:45.939, 14705 MiB, 75 %
2026/09/02 08:27:15.940, 14705 MiB, 66 %
2026/09/02 08:27:45.940, 14705 MiB, 100 %
2026/09/02 08:28:15.941, 14705 MiB, 100 %
2026/09/02 08:28:45.942, 14705 MiB, 95 %
2026/09/02 08:29:15.943, 14705 MiB, 62 %
2026/09/02 08:29:45.943, 14705 MiB, 26 %
2026/09/02 08:30:15.944, 14705 MiB, 20 %
2026/09/02 08:30:45.945, 14705 MiB, 82 %
2026/09/02 08:31:15.946, 14705 MiB, 70 %
2026/09/02 08:31:45.947, 14705 MiB, 19 %
2026/09/02 08:32:15.948, 14705 MiB, 23 %
2026/09/02 08:32:45.949, 14705 MiB, 39 %
2026/09/02 08:33:15.950, 14705 MiB, 100 %
2026/09/02 08:33:45.950, 14705 MiB, 100 %
2026/09/02 08:34:15.951, 14705 MiB, 100 %
2026/09/02 08:34:45.952, 14705 MiB, 90 %
2026/09/02 08:35:15.952, 14705 MiB, 29 %
2026/09/02 08:35:45.953, 14705 MiB, 70 %
2026/09/02 08:36:15.955, 14705 MiB, 100 %
2026/09/02 08:36:45.955, 14705 MiB, 100 %
2026/09/02 08:37:15.956, 14705 MiB, 100 %
2026/09/02 08:37:45.957, 14705 MiB, 100 %
2026/09/02 08:38:15.958, 14705 MiB, 100 %
2026/09/02 08:38:45.959, 14705 MiB, 100 %
2026/09/02 08:39:15.960, 14705 MiB, 100 %
2026/09/02 08:39:45.961, 14705 MiB, 82 %
2026/09/02 08:40:15.962, 14705 MiB, 100 %
