timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:36:07.484, 14661 MiB, 98 %
2026/08/30 06:36:09.484, 14661 MiB, 100 %
2026/08/30 06:36:11.484, 14661 MiB, 100 %
2026/08/30 06:36:13.485, 14661 MiB, 100 %
2026/08/30 06:36:15.485, 14661 MiB, 99 %
2026/08/30 06:36:17.486, 14661 MiB, 98 %
2026/08/30 06:36:19.486, 14661 MiB, 70 %
2026/08/30 06:36:21.487, 14661 MiB, 100 %
2026/08/30 06:36:23.487, 14661 MiB, 100 %
2026/08/30 06:36:25.487, 14661 MiB, 100 %
2026/08/30 06:36:27.488, 14661 MiB, 100 %
2026/08/30 06:36:29.488, 14661 MiB, 56 %
2026/08/30 06:36:31.489, 14661 MiB, 98 %
2026/08/30 06:36:33.489, 14661 MiB, 100 %
2026/08/30 06:36:35.489, 14661 MiB, 100 %
2026/08/30 06:36:37.490, 14661 MiB, 100 %
2026/08/30 06:36:39.490, 14661 MiB, 82 %
2026/08/30 06:36:41.491, 14661 MiB, 98 %
2026/08/30 06:36:43.491, 14661 MiB, 93 %
2026/08/30 06:36:45.491, 14661 MiB, 100 %
2026/08/30 06:36:47.492, 14661 MiB, 100 %
2026/08/30 06:36:49.492, 14661 MiB, 100 %
2026/08/30 06:36:51.493, 14661 MiB, 100 %
2026/08/30 06:36:53.493, 14661 MiB, 60 %
2026/08/30 06:36:55.493, 14661 MiB, 100 %
2026/08/30 06:36:57.494, 14661 MiB, 100 %
2026/08/30 06:36:59.494, 14661 MiB, 100 %
2026/08/30 06:37:01.494, 14661 MiB, 100 %
2026/08/30 06:37:03.495, 14661 MiB, 50 %
2026/08/30 06:37:05.495, 14661 MiB, 98 %
2026/08/30 06:37:07.496, 14661 MiB, 100 %
2026/08/30 06:37:09.496, 14661 MiB, 100 %
2026/08/30 06:37:11.496, 14661 MiB, 100 %
2026/08/30 06:37:13.497, 14661 MiB, 96 %
2026/08/30 06:37:15.497, 14661 MiB, 98 %
2026/08/30 06:37:17.497, 14661 MiB, 82 %
2026/08/30 06:37:19.498, 14661 MiB, 100 %
2026/08/30 06:37:21.498, 14661 MiB, 100 %
2026/08/30 06:37:23.498, 14661 MiB, 100 %
2026/08/30 06:37:25.499, 14661 MiB, 100 %
2026/08/30 06:37:27.499, 14661 MiB, 51 %
2026/08/30 06:37:29.500, 14661 MiB, 99 %
2026/08/30 06:37:31.500, 14661 MiB, 100 %
2026/08/30 06:37:33.500, 14661 MiB, 100 %
2026/08/30 06:37:35.500, 14661 MiB, 100 %
2026/08/30 06:37:37.501, 14661 MiB, 74 %
2026/08/30 06:37:39.501, 14661 MiB, 99 %
2026/08/30 06:37:41.502, 14661 MiB, 100 %
2026/08/30 06:37:43.502, 14661 MiB, 100 %
2026/08/30 06:37:45.502, 14661 MiB, 100 %
2026/08/30 06:37:47.503, 14661 MiB, 100 %
2026/08/30 06:37:49.503, 14661 MiB, 100 %
2026/08/30 06:37:51.504, 14661 MiB, 61 %
2026/08/30 06:37:53.504, 14661 MiB, 100 %
2026/08/30 06:37:55.504, 14661 MiB, 100 %
2026/08/30 06:37:57.505, 14661 MiB, 100 %
2026/08/30 06:37:59.505, 14661 MiB, 100 %
2026/08/30 06:38:01.505, 14661 MiB, 57 %
2026/08/30 06:38:03.506, 14661 MiB, 98 %
2026/08/30 06:38:05.506, 14661 MiB, 100 %
2026/08/30 06:38:07.507, 14661 MiB, 100 %
2026/08/30 06:38:09.507, 14661 MiB, 100 %
2026/08/30 06:38:11.508, 14661 MiB, 100 %
2026/08/30 06:38:13.508, 14661 MiB, 100 %
2026/08/30 06:38:15.508, 14661 MiB, 66 %
2026/08/30 06:38:17.509, 14661 MiB, 100 %
2026/08/30 06:38:19.509, 14661 MiB, 100 %
2026/08/30 06:38:21.510, 14661 MiB, 100 %
2026/08/30 06:38:23.510, 14661 MiB, 100 %
2026/08/30 06:38:25.510, 14661 MiB, 51 %
2026/08/30 06:38:27.511, 14661 MiB, 99 %
2026/08/30 06:38:29.511, 14661 MiB, 100 %
2026/08/30 06:38:31.511, 14661 MiB, 100 %
2026/08/30 06:38:33.512, 14661 MiB, 100 %
2026/08/30 06:38:35.512, 14661 MiB, 80 %
2026/08/30 06:38:37.513, 14661 MiB, 99 %
2026/08/30 06:38:39.513, 14661 MiB, 100 %
2026/08/30 06:38:41.513, 14661 MiB, 100 %
2026/08/30 06:38:43.514, 14661 MiB, 100 %
2026/08/30 06:38:45.514, 14661 MiB, 100 %
2026/08/30 06:38:47.515, 14661 MiB, 100 %
2026/08/30 06:38:49.515, 14661 MiB, 70 %
2026/08/30 06:38:51.515, 14661 MiB, 100 %
2026/08/30 06:38:53.516, 14661 MiB, 100 %
2026/08/30 06:38:55.516, 14661 MiB, 100 %
2026/08/30 06:38:57.517, 14661 MiB, 100 %
2026/08/30 06:38:59.517, 14661 MiB, 100 %
2026/08/30 06:39:01.517, 14661 MiB, 100 %
2026/08/30 06:39:03.518, 14661 MiB, 100 %
2026/08/30 06:39:05.518, 14661 MiB, 91 %
2026/08/30 06:39:07.519, 14661 MiB, 99 %
2026/08/30 06:39:09.519, 14661 MiB, 89 %
2026/08/30 06:39:11.519, 14661 MiB, 100 %
2026/08/30 06:39:13.520, 14661 MiB, 100 %
2026/08/30 06:39:15.520, 14661 MiB, 100 %
2026/08/30 06:39:17.521, 14661 MiB, 100 %
2026/08/30 06:39:19.521, 14661 MiB, 63 %
2026/08/30 06:39:21.522, 14661 MiB, 100 %
2026/08/30 06:39:23.522, 14661 MiB, 100 %
2026/08/30 06:39:25.523, 14661 MiB, 100 %
2026/08/30 06:39:27.523, 14661 MiB, 100 %
2026/08/30 06:39:29.523, 14661 MiB, 48 %
2026/08/30 06:39:31.524, 14661 MiB, 98 %
2026/08/30 06:39:33.524, 14661 MiB, 100 %
2026/08/30 06:39:35.525, 14661 MiB, 100 %
2026/08/30 06:39:37.525, 14661 MiB, 100 %
2026/08/30 06:39:39.525, 14661 MiB, 83 %
2026/08/30 06:39:41.526, 14661 MiB, 98 %
2026/08/30 06:39:43.526, 14661 MiB, 100 %
2026/08/30 06:39:45.526, 14661 MiB, 100 %
2026/08/30 06:39:47.527, 14661 MiB, 100 %
2026/08/30 06:39:49.527, 14661 MiB, 100 %
2026/08/30 06:39:51.527, 14661 MiB, 100 %
2026/08/30 06:39:53.528, 14661 MiB, 64 %
2026/08/30 06:39:55.528, 14661 MiB, 100 %
2026/08/30 06:39:57.529, 14661 MiB, 100 %
2026/08/30 06:39:59.529, 14661 MiB, 100 %
2026/08/30 06:40:01.529, 14661 MiB, 100 %
2026/08/30 06:40:03.530, 14661 MiB, 52 %
2026/08/30 06:40:05.530, 14661 MiB, 98 %
2026/08/30 06:40:07.530, 14661 MiB, 100 %
2026/08/30 06:40:09.531, 14661 MiB, 100 %
2026/08/30 06:40:11.531, 14661 MiB, 100 %
2026/08/30 06:40:13.532, 14661 MiB, 90 %
