timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 05:16:33.996, 1639 MiB, 100 %
2026/09/02 05:17:03.997, 1639 MiB, 25 %
2026/09/02 05:17:33.997, 1639 MiB, 79 %
2026/09/02 05:18:03.998, 1639 MiB, 70 %
2026/09/02 05:18:33.999, 1639 MiB, 100 %
2026/09/02 05:19:04.000, 1639 MiB, 100 %
2026/09/02 05:19:34.000, 1639 MiB, 97 %
2026/09/02 05:20:04.001, 1639 MiB, 80 %
2026/09/02 05:20:34.002, 1639 MiB, 100 %
2026/09/02 05:21:04.003, 1639 MiB, 100 %
2026/09/02 05:21:34.003, 1639 MiB, 100 %
2026/09/02 05:22:04.004, 1639 MiB, 58 %
2026/09/02 05:22:34.005, 1639 MiB, 72 %
2026/09/02 05:23:04.006, 1639 MiB, 75 %
2026/09/02 05:23:34.007, 1639 MiB, 35 %
2026/09/02 05:24:04.007, 1639 MiB, 100 %
2026/09/02 05:24:34.008, 1639 MiB, 100 %
2026/09/02 05:25:04.009, 1639 MiB, 100 %
2026/09/02 05:25:34.010, 1639 MiB, 46 %
2026/09/02 05:26:04.011, 1639 MiB, 93 %
2026/09/02 05:26:34.012, 1639 MiB, 100 %
2026/09/02 05:27:04.012, 1639 MiB, 100 %
2026/09/02 05:27:34.013, 1639 MiB, 95 %
2026/09/02 05:28:04.014, 1639 MiB, 23 %
2026/09/02 05:28:34.015, 1639 MiB, 68 %
2026/09/02 05:29:04.015, 1639 MiB, 100 %
2026/09/02 05:29:34.016, 1639 MiB, 100 %
2026/09/02 05:30:04.017, 1639 MiB, 100 %
2026/09/02 05:30:34.018, 1639 MiB, 100 %
2026/09/02 05:31:04.018, 1639 MiB, 100 %
2026/09/02 05:31:34.019, 1639 MiB, 100 %
2026/09/02 05:32:04.020, 1639 MiB, 100 %
2026/09/02 05:32:34.021, 1639 MiB, 88 %
2026/09/02 05:33:04.022, 1639 MiB, 23 %
2026/09/02 05:33:34.022, 1639 MiB, 100 %
2026/09/02 05:34:04.023, 1639 MiB, 80 %
2026/09/02 05:34:34.024, 1639 MiB, 24 %
2026/09/02 05:35:04.024, 1639 MiB, 68 %
2026/09/02 05:35:34.025, 1639 MiB, 100 %
2026/09/02 05:36:04.025, 1639 MiB, 30 %
2026/09/02 05:36:34.026, 1639 MiB, 100 %
2026/09/02 05:37:04.026, 1639 MiB, 71 %
2026/09/02 05:37:34.027, 1639 MiB, 23 %
2026/09/02 05:38:04.027, 1639 MiB, 100 %
2026/09/02 05:38:34.028, 1639 MiB, 100 %
2026/09/02 05:39:04.029, 1639 MiB, 100 %
2026/09/02 05:39:34.029, 1639 MiB, 30 %
2026/09/02 05:40:04.030, 1639 MiB, 100 %
2026/09/02 05:40:34.031, 1639 MiB, 100 %
2026/09/02 05:41:04.032, 1639 MiB, 23 %
2026/09/02 05:41:34.032, 1639 MiB, 100 %
2026/09/02 05:42:04.033, 1639 MiB, 100 %
2026/09/02 05:42:34.034, 1639 MiB, 100 %
2026/09/02 05:43:04.035, 1639 MiB, 29 %
2026/09/02 05:43:34.035, 1639 MiB, 100 %
2026/09/02 05:44:04.036, 1639 MiB, 100 %
2026/09/02 05:44:34.037, 1639 MiB, 24 %
2026/09/02 05:45:04.038, 1639 MiB, 93 %
2026/09/02 05:45:34.038, 1639 MiB, 43 %
2026/09/02 05:46:04.039, 1639 MiB, 100 %
2026/09/02 05:46:34.040, 1639 MiB, 74 %
2026/09/02 05:47:04.040, 1639 MiB, 23 %
2026/09/02 05:47:34.041, 1639 MiB, 100 %
2026/09/02 05:48:04.042, 1639 MiB, 100 %
2026/09/02 05:48:34.042, 1639 MiB, 100 %
2026/09/02 05:49:04.043, 1639 MiB, 25 %
2026/09/02 05:49:34.044, 1639 MiB, 82 %
2026/09/02 05:50:04.044, 1639 MiB, 79 %
2026/09/02 05:50:34.045, 1639 MiB, 85 %
2026/09/02 05:51:04.046, 1639 MiB, 35 %
2026/09/02 05:51:34.046, 1639 MiB, 70 %
2026/09/02 05:52:04.047, 1639 MiB, 86 %
2026/09/02 05:52:34.048, 1639 MiB, 25 %
