timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/01 12:09:51.709, 1639 MiB, 100 %
2026/09/01 12:10:21.709, 1639 MiB, 100 %
2026/09/01 12:10:51.711, 1639 MiB, 100 %
2026/09/01 12:11:21.712, 1639 MiB, 80 %
2026/09/01 12:11:51.713, 1639 MiB, 100 %
2026/09/01 12:12:21.714, 1639 MiB, 71 %
2026/09/01 12:12:51.714, 1639 MiB, 42 %
2026/09/01 12:13:21.715, 1639 MiB, 70 %
2026/09/01 12:13:51.716, 1639 MiB, 100 %
2026/09/01 12:14:21.716, 1639 MiB, 95 %
2026/09/01 12:14:51.717, 1639 MiB, 100 %
2026/09/01 12:15:21.718, 1639 MiB, 78 %
2026/09/01 12:15:51.719, 1639 MiB, 100 %
2026/09/01 12:16:21.720, 1639 MiB, 23 %
2026/09/01 12:16:51.721, 1639 MiB, 100 %
2026/09/01 12:17:21.721, 1639 MiB, 24 %
2026/09/01 12:17:51.722, 1639 MiB, 100 %
2026/09/01 12:18:21.723, 1639 MiB, 22 %
2026/09/01 12:18:51.724, 1639 MiB, 100 %
2026/09/01 12:19:21.725, 1639 MiB, 90 %
2026/09/01 12:19:51.726, 1639 MiB, 67 %
2026/09/01 12:20:21.727, 1639 MiB, 69 %
2026/09/01 12:20:51.728, 1639 MiB, 97 %
2026/09/01 12:21:21.728, 1639 MiB, 63 %
2026/09/01 12:21:51.729, 1639 MiB, 100 %
2026/09/01 12:22:21.730, 1639 MiB, 23 %
2026/09/01 12:22:51.731, 0 MiB, 0 %
2026/09/01 12:23:21.732, 0 MiB, 0 %
2026/09/01 12:23:51.733, 0 MiB, 0 %
2026/09/01 12:24:21.734, 0 MiB, 0 %
2026/09/01 12:24:51.735, 0 MiB, 0 %
2026/09/01 12:25:21.736, 0 MiB, 0 %
2026/09/01 12:25:51.737, 0 MiB, 0 %
2026/09/01 12:26:21.738, 0 MiB, 0 %
2026/09/01 12:26:51.739, 0 MiB, 0 %
2026/09/01 12:27:21.740, 0 MiB, 0 %
2026/09/01 12:27:51.741, 0 MiB, 0 %
2026/09/01 12:28:21.742, 0 MiB, 0 %
2026/09/01 12:28:51.742, 0 MiB, 0 %
2026/09/01 12:29:21.743, 0 MiB, 0 %
2026/09/01 12:29:51.744, 0 MiB, 0 %
2026/09/01 12:30:21.745, 0 MiB, 0 %
2026/09/01 12:30:51.746, 0 MiB, 0 %
2026/09/01 12:31:21.747, 0 MiB, 0 %
2026/09/01 12:31:51.747, 0 MiB, 0 %
2026/09/01 12:32:21.748, 0 MiB, 0 %
2026/09/01 12:32:51.749, 0 MiB, 0 %
2026/09/01 12:33:21.750, 0 MiB, 0 %
2026/09/01 12:33:51.751, 0 MiB, 0 %
2026/09/01 12:34:21.752, 0 MiB, 0 %
2026/09/01 12:34:51.753, 0 MiB, 0 %
2026/09/01 12:35:21.754, 0 MiB, 0 %
2026/09/01 12:35:51.755, 0 MiB, 0 %
2026/09/01 12:36:21.756, 0 MiB, 0 %
2026/09/01 12:36:51.757, 0 MiB, 0 %
2026/09/01 12:37:21.758, 0 MiB, 0 %
2026/09/01 12:37:51.759, 0 MiB, 0 %
2026/09/01 12:38:21.759, 0 MiB, 0 %
2026/09/01 12:38:51.760, 0 MiB, 0 %
2026/09/01 12:39:21.761, 0 MiB, 0 %
2026/09/01 12:39:51.762, 0 MiB, 0 %
2026/09/01 12:40:21.763, 0 MiB, 0 %
2026/09/01 12:40:51.764, 0 MiB, 0 %
2026/09/01 12:41:21.764, 0 MiB, 0 %
2026/09/01 12:41:51.765, 0 MiB, 0 %
2026/09/01 12:42:21.766, 0 MiB, 0 %
2026/09/01 12:42:51.766, 0 MiB, 0 %
2026/09/01 12:43:21.767, 0 MiB, 0 %
2026/09/01 12:43:51.768, 0 MiB, 0 %
2026/09/01 12:44:21.769, 0 MiB, 0 %
2026/09/01 12:44:51.769, 0 MiB, 0 %
2026/09/01 12:45:21.770, 0 MiB, 0 %
2026/09/01 12:45:51.771, 0 MiB, 0 %
2026/09/01 12:46:21.772, 0 MiB, 0 %
2026/09/01 12:46:51.773, 0 MiB, 0 %
2026/09/01 12:47:21.774, 0 MiB, 0 %
2026/09/01 12:47:51.775, 0 MiB, 0 %
026/09/01 12:46:51.777, 0 MiB, 0 %
